customer_id,tenure,marital_status,number_of_device_registered,number_of_address,prefered_order_cat,churn
3394,14.0,Single,5.0,4.0,Mobile,0.0
3395,14.0,Married,4.0,3.0,Laptop & Accessory,0.0
3396,7.0,Married,4.0,2.0,Laptop & Accessory,0.0
3397,0.0,Single,3.0,10.0,Laptop & Accessory,1.0
3398,15.0,Married,3.0,4.0,Laptop & Accessory,0.0
3399,20.0,Divorced,3.0,2.0,Fashion,1.0
3400,11.0,Married,5.0,4.0,Fashion,0.0
3401,0.0,Single,3.0,2.0,Mobile,0.0
3402,14.0,Divorced,4.0,2.0,Others,0.0
3403,19.0,Single,2.0,8.0,Grocery,1.0
3404,0.0,Divorced,3.0,2.0,Mobile,1.0
3405,0.0,Divorced,1.0,9.0,Mobile,0.0
3406,1.0,Married,5.0,8.0,Laptop & Accessory,0.0
3407,1.0,Single,4.0,3.0,Mobile,0.0
3408,11.0,Single,4.0,1.0,Fashion,0.0
3409,8.0,Married,4.0,3.0,Mobile,1.0
3410,1.0,Married,4.0,9.0,Laptop & Accessory,1.0
3411,25.0,Divorced,1.0,3.0,Grocery,0.0
3412,1.0,Divorced,5.0,3.0,Laptop & Accessory,0.0
3413,8.0,Married,3.0,2.0,Fashion,0.0
3414,20.0,Married,4.0,11.0,Others,0.0
3415,6.0,Single,4.0,2.0,Grocery,1.0
3416,1.0,Single,4.0,3.0,Laptop & Accessory,0.0
3417,1.0,Single,4.0,3.0,Mobile,0.0
3418,7.0,Divorced,4.0,6.0,Mobile,0.0
3419,1.0,Single,4.0,7.0,Mobile,1.0
3420,3.0,Single,3.0,1.0,Laptop & Accessory,0.0
3421,9.0,Single,5.0,3.0,Mobile,0.0
3422,3.0,Single,1.0,5.0,Grocery,1.0
3423,16.0,Married,4.0,11.0,Fashion,0.0
3424,1.0,Single,4.0,3.0,Mobile,0.0
3425,3.0,Married,3.0,2.0,Mobile,0.0
3426,10.0,Married,6.0,3.0,Laptop & Accessory,0.0
3427,14.0,Married,4.0,2.0,Others,0.0
3428,22.0,Divorced,4.0,7.0,Grocery,0.0
3429,13.0,Married,3.0,3.0,Laptop & Accessory,0.0
3430,8.0,Married,4.0,5.0,Laptop & Accessory,0.0
3431,11.0,Married,5.0,3.0,Laptop & Accessory,0.0
3432,9.0,Single,3.0,2.0,Mobile,1.0
3433,16.0,Single,4.0,11.0,Fashion,1.0
3434,8.0,Single,4.0,1.0,Mobile,0.0
3435,8.0,Divorced,4.0,1.0,Laptop & Accessory,0.0
3436,30.0,Married,4.0,4.0,Grocery,0.0
3437,1.0,Married,4.0,3.0,Mobile,0.0
3438,15.0,Married,4.0,4.0,Others,0.0
3439,8.0,Married,4.0,9.0,Grocery,0.0
3440,3.0,Divorced,1.0,1.0,Fashion,0.0
3441,24.0,Married,5.0,6.0,Laptop & Accessory,0.0
3442,8.0,Married,3.0,1.0,Mobile,0.0
3443,9.0,Married,3.0,2.0,Mobile,0.0
3444,9.0,Divorced,4.0,4.0,Mobile,0.0
3445,7.0,Married,4.0,2.0,Laptop & Accessory,0.0
3446,13.0,Divorced,3.0,6.0,Laptop & Accessory,0.0
3447,14.0,Single,4.0,3.0,Laptop & Accessory,0.0
3448,19.0,Single,5.0,8.0,Fashion,0.0
3449,1.0,Single,4.0,3.0,Mobile,0.0
3450,4.0,Single,5.0,7.0,Laptop & Accessory,0.0
3451,10.0,Single,5.0,2.0,Fashion,0.0
3452,1.0,Married,4.0,3.0,Fashion,0.0
3453,9.0,Divorced,4.0,2.0,Fashion,0.0
3454,12.0,Single,4.0,6.0,Fashion,0.0
3455,20.0,Married,6.0,5.0,Grocery,0.0
3456,1.0,Married,6.0,3.0,Mobile,1.0
3457,1.0,Single,4.0,4.0,Fashion,1.0
3458,1.0,Married,4.0,2.0,Laptop & Accessory,0.0
3459,24.0,Single,3.0,8.0,Others,0.0
3460,17.0,Single,4.0,5.0,Laptop & Accessory,0.0
3461,20.0,Divorced,5.0,4.0,Fashion,0.0
3462,2.0,Divorced,5.0,3.0,Laptop & Accessory,0.0
3463,9.0,Divorced,1.0,2.0,Mobile,1.0
3464,12.0,Married,2.0,3.0,Mobile,0.0
3465,9.0,Single,3.0,1.0,Mobile,1.0
3466,0.0,Married,4.0,7.0,Laptop & Accessory,0.0
3467,6.0,Divorced,5.0,3.0,Laptop & Accessory,0.0
3468,1.0,Married,4.0,3.0,Laptop & Accessory,0.0
3469,6.0,Divorced,3.0,2.0,Mobile,0.0
3470,19.0,Married,4.0,3.0,Fashion,0.0
3471,5.0,Married,3.0,3.0,Laptop & Accessory,0.0
3472,4.0,Married,3.0,5.0,Fashion,0.0
3473,1.0,Single,4.0,4.0,Fashion,1.0
3474,5.0,Divorced,3.0,2.0,Laptop & Accessory,0.0
3475,1.0,Single,6.0,3.0,Mobile,1.0
3476,0.0,Married,4.0,1.0,Mobile,0.0
3477,20.0,Married,4.0,4.0,Laptop & Accessory,0.0
3478,11.0,Single,2.0,1.0,Laptop & Accessory,0.0
3479,16.0,Married,5.0,6.0,Mobile,0.0
3480,2.0,Single,3.0,2.0,Mobile,0.0
3481,18.0,Single,4.0,7.0,Fashion,0.0
3482,3.0,Married,4.0,2.0,Mobile,0.0
3483,1.0,Single,4.0,3.0,Mobile,1.0
3484,0.0,Single,1.0,2.0,Mobile,0.0
3485,8.0,Married,3.0,3.0,Laptop & Accessory,1.0
3486,9.0,Single,3.0,2.0,Mobile,1.0
3487,11.0,Married,4.0,8.0,Mobile,0.0
3488,18.0,Divorced,4.0,6.0,Others,0.0
3489,19.0,Single,5.0,8.0,Fashion,0.0
3490,25.0,Married,3.0,4.0,Laptop & Accessory,0.0
3491,0.0,Single,3.0,2.0,Mobile,1.0
3492,29.0,Married,3.0,2.0,Laptop & Accessory,0.0
3493,11.0,Married,3.0,8.0,Mobile,0.0
3494,1.0,Married,5.0,11.0,Fashion,0.0
3495,12.0,Single,3.0,21.0,Laptop & Accessory,0.0
3496,4.0,Single,3.0,9.0,Laptop & Accessory,1.0
3497,25.0,Single,4.0,2.0,Others,0.0
3498,0.0,Single,3.0,2.0,Mobile,0.0
3499,8.0,Married,3.0,2.0,Laptop & Accessory,0.0
3500,6.0,Single,4.0,5.0,Fashion,0.0
3501,22.0,Single,2.0,7.0,Mobile,0.0
3502,17.0,Married,3.0,2.0,Mobile,0.0
3503,11.0,Married,4.0,5.0,Mobile,0.0
3504,4.0,Married,4.0,3.0,Mobile,0.0
3505,8.0,Divorced,5.0,7.0,Mobile,0.0
3506,13.0,Single,3.0,2.0,Laptop & Accessory,0.0
3507,11.0,Married,4.0,3.0,Mobile,0.0
3508,4.0,Married,3.0,2.0,Fashion,0.0
3509,13.0,Single,2.0,2.0,Fashion,0.0
3510,19.0,Married,4.0,3.0,Others,0.0
3511,10.0,Married,3.0,2.0,Mobile,0.0
3512,12.0,Single,3.0,8.0,Fashion,0.0
3513,5.0,Single,4.0,3.0,Mobile,1.0
3514,16.0,Married,4.0,6.0,Fashion,0.0
3515,6.0,Married,4.0,2.0,Laptop & Accessory,0.0
3516,9.0,Married,4.0,2.0,Laptop & Accessory,0.0
3517,12.0,Married,4.0,2.0,Others,0.0
3518,4.0,Married,4.0,10.0,Laptop & Accessory,0.0
3519,11.0,Married,4.0,7.0,Laptop & Accessory,0.0
3520,8.0,Divorced,4.0,7.0,Laptop & Accessory,0.0
3521,5.0,Married,1.0,6.0,Laptop & Accessory,0.0
3522,1.0,Single,5.0,3.0,Mobile,0.0
3523,14.0,Single,5.0,2.0,Laptop & Accessory,0.0
3524,19.0,Divorced,3.0,9.0,Grocery,0.0
3525,11.0,Married,2.0,3.0,Fashion,0.0
3526,25.0,Married,4.0,4.0,Grocery,0.0
3527,14.0,Married,4.0,3.0,Laptop & Accessory,0.0
3528,24.0,Married,3.0,2.0,Grocery,0.0
3529,13.0,Divorced,3.0,1.0,Others,0.0
3530,2.0,Married,3.0,1.0,Mobile,0.0
3531,2.0,Married,5.0,3.0,Laptop & Accessory,0.0
3532,31.0,Single,5.0,5.0,Grocery,0.0
3533,8.0,Married,4.0,3.0,Mobile,1.0
3534,19.0,Married,5.0,3.0,Laptop & Accessory,0.0
3535,13.0,Single,4.0,2.0,Grocery,0.0
3536,0.0,Single,1.0,8.0,Mobile,0.0
3537,1.0,Married,4.0,2.0,Mobile,0.0
3538,24.0,Divorced,4.0,2.0,Laptop & Accessory,0.0
3539,23.0,Married,1.0,2.0,Mobile,0.0
3540,17.0,Single,4.0,4.0,Mobile,0.0
3541,0.0,Single,4.0,8.0,Laptop & Accessory,1.0
3542,24.0,Married,4.0,9.0,Mobile,0.0
3543,12.0,Divorced,2.0,3.0,Mobile,0.0
3544,8.0,Married,3.0,2.0,Laptop & Accessory,0.0
3545,10.0,Married,4.0,6.0,Laptop & Accessory,1.0
3546,1.0,Single,4.0,3.0,Laptop & Accessory,0.0
3547,7.0,Divorced,4.0,2.0,Laptop & Accessory,0.0
3548,17.0,Single,5.0,5.0,Fashion,0.0
3549,6.0,Married,1.0,3.0,Laptop & Accessory,0.0
3550,4.0,Married,4.0,3.0,Laptop & Accessory,0.0
3551,16.0,Married,4.0,6.0,Fashion,0.0
3552,5.0,Married,3.0,3.0,Laptop & Accessory,0.0
3553,25.0,Single,4.0,2.0,Others,0.0
3554,19.0,Divorced,4.0,11.0,Laptop & Accessory,0.0
3555,1.0,Divorced,4.0,2.0,Mobile,0.0
3556,3.0,Married,3.0,6.0,Fashion,0.0
3557,12.0,Single,3.0,1.0,Fashion,0.0
3558,6.0,Divorced,4.0,3.0,Laptop & Accessory,0.0
3559,22.0,Married,4.0,10.0,Laptop & Accessory,0.0
3560,1.0,Single,4.0,4.0,Mobile,0.0
3561,6.0,Single,3.0,2.0,Fashion,0.0
3562,29.0,Divorced,3.0,5.0,Grocery,0.0
3563,12.0,Single,5.0,3.0,Mobile,0.0
3564,24.0,Single,5.0,8.0,Fashion,0.0
3565,15.0,Married,3.0,4.0,Mobile,0.0
3566,1.0,Married,4.0,8.0,Mobile,0.0
3567,7.0,Married,5.0,6.0,Fashion,0.0
3568,10.0,Divorced,4.0,9.0,Laptop & Accessory,0.0
3569,0.0,Married,4.0,1.0,Mobile,0.0
3570,27.0,Married,2.0,5.0,Fashion,0.0
3571,12.0,Married,4.0,11.0,Laptop & Accessory,0.0
3572,0.0,Single,3.0,2.0,Mobile,0.0
3573,3.0,Married,5.0,3.0,Laptop & Accessory,0.0
3574,1.0,Married,4.0,3.0,Mobile,1.0
3575,0.0,Single,3.0,3.0,Mobile,1.0
3576,1.0,Single,4.0,4.0,Mobile,0.0
3577,0.0,Married,3.0,2.0,Laptop & Accessory,0.0
3578,17.0,Single,3.0,2.0,Mobile,0.0
3579,27.0,Single,3.0,7.0,Grocery,0.0
3580,3.0,Single,4.0,2.0,Mobile,1.0
3581,9.0,Married,3.0,5.0,Laptop & Accessory,0.0
3582,13.0,Married,5.0,2.0,Laptop & Accessory,0.0
3583,0.0,Divorced,3.0,6.0,Mobile,1.0
3584,8.0,Single,6.0,7.0,Laptop & Accessory,0.0
3585,8.0,Married,5.0,3.0,Laptop & Accessory,0.0
3586,9.0,Divorced,4.0,6.0,Fashion,0.0
3587,1.0,Married,6.0,3.0,Mobile,1.0
3588,0.0,Married,3.0,2.0,Mobile,0.0
3589,10.0,Single,4.0,8.0,Laptop & Accessory,0.0
3590,1.0,Married,4.0,2.0,Mobile,0.0
3591,9.0,Divorced,1.0,3.0,Mobile,0.0
3592,0.0,Married,4.0,6.0,Fashion,1.0
3593,2.0,Married,3.0,5.0,Laptop & Accessory,1.0
3594,1.0,Divorced,4.0,3.0,Mobile,0.0
3595,4.0,Divorced,4.0,4.0,Mobile,0.0
3596,0.0,Married,1.0,1.0,Laptop & Accessory,0.0
3597,0.0,Married,3.0,6.0,Laptop & Accessory,0.0
3598,1.0,Single,4.0,5.0,Laptop & Accessory,1.0
3599,7.0,Married,5.0,10.0,Mobile,0.0
3600,1.0,Single,3.0,1.0,Laptop & Accessory,0.0
3601,1.0,Single,4.0,3.0,Mobile,1.0
3602,18.0,Married,4.0,6.0,Laptop & Accessory,0.0
3603,0.0,Married,3.0,2.0,Mobile,0.0
3604,9.0,Married,3.0,7.0,Mobile,1.0
3605,12.0,Married,4.0,4.0,Mobile,0.0
3606,1.0,Divorced,4.0,9.0,Fashion,1.0
3607,10.0,Married,4.0,6.0,Laptop & Accessory,0.0
3608,7.0,Single,1.0,3.0,Mobile,0.0
3609,25.0,Divorced,5.0,7.0,Fashion,0.0
3610,6.0,Divorced,4.0,9.0,Mobile,0.0
3611,9.0,Married,3.0,10.0,Laptop & Accessory,0.0
3612,28.0,Single,1.0,9.0,Others,0.0
3613,26.0,Single,3.0,8.0,Laptop & Accessory,0.0
3614,21.0,Single,4.0,6.0,Mobile,0.0
3615,8.0,Married,5.0,3.0,Laptop & Accessory,0.0
3616,0.0,Single,3.0,2.0,Mobile,1.0
3617,19.0,Divorced,4.0,5.0,Grocery,0.0
3618,12.0,Married,4.0,2.0,Mobile,0.0
3619,2.0,Married,4.0,2.0,Fashion,0.0
3620,9.0,Married,4.0,7.0,Mobile,1.0
3621,1.0,Single,5.0,3.0,Mobile,1.0
3622,14.0,Single,5.0,8.0,Laptop & Accessory,0.0
3623,10.0,Married,4.0,5.0,Fashion,0.0
3624,0.0,Single,4.0,7.0,Mobile,1.0
3625,25.0,Married,6.0,7.0,Laptop & Accessory,0.0
3626,1.0,Married,4.0,3.0,Laptop & Accessory,0.0
3627,9.0,Single,3.0,2.0,Mobile,1.0
3628,19.0,Married,4.0,3.0,Fashion,0.0
3629,1.0,Divorced,5.0,3.0,Mobile,1.0
3630,12.0,Single,5.0,2.0,Laptop & Accessory,0.0
3631,9.0,Married,4.0,2.0,Laptop & Accessory,0.0
3632,8.0,Divorced,3.0,2.0,Laptop & Accessory,0.0
3633,1.0,Single,2.0,2.0,Laptop & Accessory,0.0
3634,29.0,Divorced,3.0,3.0,Mobile,0.0
3635,9.0,Divorced,3.0,5.0,Mobile,1.0
3636,4.0,Single,2.0,6.0,Grocery,1.0
3637,0.0,Married,3.0,1.0,Laptop & Accessory,0.0
3638,26.0,Married,5.0,4.0,Fashion,0.0
3639,17.0,Married,5.0,9.0,Others,0.0
3640,22.0,Single,5.0,9.0,Fashion,0.0
3641,25.0,Divorced,4.0,3.0,Fashion,0.0
3642,2.0,Married,5.0,3.0,Mobile,0.0
3643,7.0,Single,3.0,2.0,Mobile,1.0
3644,11.0,Married,4.0,3.0,Laptop & Accessory,0.0
3645,5.0,Divorced,4.0,2.0,Mobile,0.0
3646,0.0,Single,3.0,2.0,Laptop & Accessory,0.0
3647,20.0,Married,4.0,10.0,Grocery,0.0
3648,17.0,Divorced,4.0,9.0,Mobile,0.0
3649,0.0,Married,4.0,6.0,Laptop & Accessory,1.0
3650,22.0,Married,2.0,5.0,Laptop & Accessory,0.0
3651,5.0,Married,3.0,2.0,Mobile,0.0
3652,9.0,Single,3.0,2.0,Mobile,0.0
3653,7.0,Married,4.0,2.0,Laptop & Accessory,0.0
3654,9.0,Married,4.0,5.0,Laptop & Accessory,0.0
3655,1.0,Divorced,4.0,3.0,Laptop & Accessory,0.0
3656,11.0,Married,5.0,4.0,Laptop & Accessory,0.0
3657,0.0,Single,4.0,7.0,Mobile,1.0
3658,5.0,Single,4.0,3.0,Mobile,0.0
3659,8.0,Married,3.0,2.0,Laptop & Accessory,0.0
3660,10.0,Married,3.0,6.0,Laptop & Accessory,0.0
3661,2.0,Married,6.0,2.0,Laptop & Accessory,0.0
3662,0.0,Single,4.0,2.0,Mobile,1.0
3663,1.0,Single,3.0,2.0,Mobile,0.0
3664,17.0,Married,3.0,5.0,Laptop & Accessory,0.0
3665,10.0,Married,4.0,9.0,Fashion,0.0
3666,18.0,Divorced,3.0,10.0,Laptop & Accessory,0.0
3667,18.0,Married,2.0,3.0,Others,0.0
3668,2.0,Married,3.0,5.0,Laptop & Accessory,0.0
3669,0.0,Single,4.0,2.0,Mobile,1.0
3670,5.0,Single,4.0,4.0,Laptop & Accessory,0.0
3671,13.0,Married,5.0,6.0,Laptop & Accessory,0.0
3672,7.0,Married,3.0,2.0,Laptop & Accessory,0.0
3673,1.0,Married,5.0,3.0,Mobile,0.0
3674,29.0,Married,4.0,5.0,Laptop & Accessory,0.0
3675,5.0,Divorced,3.0,2.0,Laptop & Accessory,0.0
3676,27.0,Single,2.0,6.0,Grocery,0.0
3677,0.0,Divorced,3.0,2.0,Laptop & Accessory,1.0
3678,1.0,Married,6.0,3.0,Fashion,1.0
3679,9.0,Married,3.0,5.0,Mobile,0.0
3680,1.0,Divorced,4.0,3.0,Mobile,1.0
3681,1.0,Divorced,4.0,3.0,Mobile,1.0
3682,23.0,Divorced,4.0,4.0,Laptop & Accessory,0.0
3683,2.0,Single,4.0,4.0,Mobile,0.0
3684,10.0,Married,4.0,9.0,Laptop & Accessory,0.0
3685,20.0,Married,4.0,8.0,Fashion,0.0
3686,3.0,Single,5.0,3.0,Fashion,0.0
3687,22.0,Married,4.0,3.0,Laptop & Accessory,0.0
3688,23.0,Married,5.0,8.0,Grocery,0.0
3689,22.0,Married,5.0,9.0,Grocery,0.0
3690,0.0,Single,1.0,2.0,Fashion,1.0
3691,0.0,Married,1.0,2.0,Mobile,0.0
3692,29.0,Single,4.0,5.0,Grocery,0.0
3693,31.0,Married,5.0,6.0,Mobile,0.0
3694,10.0,Divorced,3.0,2.0,Fashion,1.0
3695,8.0,Married,4.0,3.0,Mobile,0.0
3696,7.0,Married,4.0,4.0,Mobile,0.0
3697,11.0,Married,4.0,9.0,Mobile,0.0
3698,1.0,Single,4.0,3.0,Mobile,0.0
3699,9.0,Divorced,4.0,1.0,Mobile,0.0
3700,1.0,Single,5.0,2.0,Mobile,1.0
3701,0.0,Single,4.0,6.0,Laptop & Accessory,1.0
3702,28.0,Single,2.0,4.0,Grocery,0.0
3703,2.0,Divorced,4.0,3.0,Mobile,0.0
3704,0.0,Single,4.0,2.0,Laptop & Accessory,1.0
3705,9.0,Married,4.0,3.0,Fashion,0.0
3706,10.0,Married,3.0,5.0,Mobile,0.0
3707,0.0,Single,3.0,2.0,Mobile,0.0
3708,9.0,Single,4.0,2.0,Mobile,1.0
3709,11.0,Divorced,4.0,4.0,Laptop & Accessory,0.0
3710,18.0,Married,2.0,3.0,Fashion,0.0
3711,9.0,Divorced,4.0,5.0,Laptop & Accessory,0.0
3712,5.0,Single,2.0,8.0,Laptop & Accessory,0.0
3713,0.0,Married,4.0,3.0,Laptop & Accessory,0.0
3714,8.0,Married,3.0,10.0,Laptop & Accessory,0.0
3715,12.0,Single,4.0,3.0,Laptop & Accessory,0.0
3716,8.0,Single,6.0,5.0,Laptop & Accessory,0.0
3717,23.0,Married,4.0,5.0,Others,0.0
3718,1.0,Divorced,4.0,3.0,Mobile,0.0
3719,4.0,Single,4.0,2.0,Mobile,0.0
3720,14.0,Single,4.0,5.0,Laptop & Accessory,1.0
3721,22.0,Married,3.0,3.0,Laptop & Accessory,0.0
3722,1.0,Married,5.0,5.0,Mobile,1.0
3723,0.0,Single,4.0,2.0,Mobile,1.0
3724,3.0,Divorced,3.0,2.0,Laptop & Accessory,0.0
3725,20.0,Married,4.0,4.0,Laptop & Accessory,0.0
3726,2.0,Single,4.0,2.0,Mobile,0.0
3727,1.0,Single,4.0,3.0,Mobile,1.0
3728,9.0,Married,3.0,2.0,Mobile,0.0
3729,4.0,Single,3.0,5.0,Laptop & Accessory,0.0
3730,10.0,Divorced,4.0,2.0,Laptop & Accessory,0.0
3731,15.0,Single,4.0,5.0,Fashion,0.0
3732,24.0,Married,4.0,5.0,Others,0.0
3733,0.0,Single,3.0,2.0,Mobile,1.0
3734,17.0,Married,5.0,7.0,Fashion,0.0
3735,0.0,Married,3.0,4.0,Mobile,1.0
3736,2.0,Single,1.0,9.0,Laptop & Accessory,0.0
3737,12.0,Divorced,5.0,5.0,Fashion,0.0
3738,9.0,Single,5.0,3.0,Mobile,0.0
3739,1.0,Married,3.0,2.0,Mobile,0.0
3740,14.0,Married,4.0,3.0,Laptop & Accessory,0.0
3741,3.0,Single,4.0,3.0,Fashion,1.0
3742,12.0,Married,5.0,7.0,Laptop & Accessory,0.0
3743,12.0,Married,5.0,7.0,Laptop & Accessory,0.0
3744,1.0,Married,2.0,2.0,Mobile,0.0
3745,8.0,Married,4.0,4.0,Fashion,0.0
3746,0.0,Single,5.0,9.0,Laptop & Accessory,1.0
3747,8.0,Married,4.0,3.0,Fashion,0.0
3748,15.0,Married,1.0,6.0,Laptop & Accessory,0.0
3749,9.0,Married,4.0,2.0,Mobile,0.0
3750,11.0,Married,5.0,4.0,Fashion,0.0
3751,7.0,Single,5.0,3.0,Laptop & Accessory,0.0
3752,8.0,Married,4.0,2.0,Fashion,0.0
3753,3.0,Married,4.0,3.0,Fashion,0.0
3754,9.0,Married,3.0,8.0,Mobile,0.0
3755,12.0,Married,4.0,7.0,Grocery,0.0
3756,20.0,Single,4.0,8.0,Mobile,0.0
3757,1.0,Divorced,6.0,3.0,Mobile,1.0
3758,7.0,Married,4.0,3.0,Mobile,0.0
3759,14.0,Single,5.0,3.0,Fashion,1.0
3760,11.0,Married,4.0,1.0,Fashion,0.0
3761,1.0,Divorced,4.0,2.0,Mobile,0.0
3762,0.0,Single,1.0,2.0,Mobile,0.0
3763,11.0,Married,4.0,3.0,Laptop & Accessory,0.0
3764,17.0,Married,4.0,3.0,Fashion,0.0
3765,1.0,Single,5.0,3.0,Mobile,1.0
3766,1.0,Single,5.0,3.0,Mobile,1.0
3767,27.0,Single,3.0,4.0,Laptop & Accessory,0.0
3768,9.0,Married,4.0,3.0,Laptop & Accessory,0.0
3769,9.0,Married,4.0,2.0,Mobile,0.0
3770,14.0,Married,3.0,3.0,Others,0.0
3771,2.0,Married,4.0,6.0,Laptop & Accessory,1.0
3772,22.0,Single,4.0,9.0,Fashion,0.0
3773,11.0,Single,4.0,1.0,Laptop & Accessory,0.0
3774,16.0,Divorced,3.0,5.0,Laptop & Accessory,0.0
3775,6.0,Married,3.0,7.0,Laptop & Accessory,0.0
3776,2.0,Divorced,1.0,2.0,Mobile,0.0
3777,14.0,Married,4.0,6.0,Mobile,0.0
3778,12.0,Married,4.0,5.0,Fashion,0.0
3779,50.0,Divorced,1.0,1.0,Laptop & Accessory,0.0
3780,12.0,Married,1.0,10.0,Laptop & Accessory,0.0
3781,11.0,Married,3.0,3.0,Mobile,0.0
3782,0.0,Married,5.0,5.0,Laptop & Accessory,1.0
3783,1.0,Single,5.0,8.0,Mobile,1.0
3784,19.0,Divorced,3.0,2.0,Others,0.0
3785,18.0,Married,3.0,6.0,Others,1.0
3786,8.0,Single,4.0,2.0,Fashion,0.0
3787,3.0,Single,3.0,2.0,Mobile,0.0
3788,0.0,Single,3.0,8.0,Mobile,1.0
3789,0.0,Married,1.0,4.0,Laptop & Accessory,0.0
3790,2.0,Married,3.0,2.0,Mobile,0.0
3791,20.0,Married,4.0,10.0,Grocery,0.0
3792,27.0,Divorced,3.0,5.0,Grocery,0.0
3793,9.0,Single,3.0,2.0,Mobile,0.0
3794,15.0,Married,4.0,11.0,Mobile,1.0
3795,14.0,Single,3.0,2.0,Grocery,0.0
3796,8.0,Divorced,5.0,8.0,Laptop & Accessory,0.0
3797,1.0,Divorced,2.0,3.0,Mobile,0.0
3798,30.0,Married,3.0,5.0,Grocery,0.0
3799,30.0,Single,4.0,8.0,Others,0.0
3800,0.0,Married,3.0,2.0,Mobile,1.0
3801,1.0,Single,5.0,3.0,Laptop & Accessory,0.0
3802,14.0,Single,4.0,8.0,Fashion,0.0
3803,5.0,Married,3.0,5.0,Laptop & Accessory,0.0
3804,9.0,Divorced,3.0,8.0,Laptop & Accessory,0.0
3805,8.0,Married,5.0,3.0,Laptop & Accessory,0.0
3806,9.0,Single,4.0,2.0,Fashion,1.0
3807,1.0,Married,6.0,3.0,Mobile,1.0
3808,18.0,Single,6.0,4.0,Mobile,0.0
3809,30.0,Divorced,3.0,11.0,Grocery,0.0
3810,9.0,Married,4.0,4.0,Laptop & Accessory,0.0
3811,15.0,Married,3.0,1.0,Grocery,0.0
3812,19.0,Single,4.0,6.0,Laptop & Accessory,1.0
3813,27.0,Divorced,3.0,3.0,Laptop & Accessory,0.0
3814,4.0,Divorced,3.0,2.0,Laptop & Accessory,0.0
3815,9.0,Divorced,3.0,7.0,Mobile,1.0
3816,13.0,Married,4.0,3.0,Laptop & Accessory,0.0
3817,4.0,Married,3.0,2.0,Laptop & Accessory,0.0
3818,22.0,Married,3.0,2.0,Mobile,0.0
3819,9.0,Married,3.0,6.0,Fashion,1.0
3820,22.0,Married,5.0,6.0,Others,0.0
3821,9.0,Married,5.0,3.0,Mobile,0.0
3822,12.0,Married,3.0,2.0,Others,0.0
3823,19.0,Married,3.0,8.0,Others,0.0
3824,19.0,Single,6.0,3.0,Laptop & Accessory,0.0
3825,14.0,Married,5.0,4.0,Fashion,0.0
3826,7.0,Married,4.0,4.0,Mobile,0.0
3827,23.0,Married,3.0,10.0,Grocery,0.0
3828,3.0,Married,4.0,6.0,Mobile,0.0
3829,8.0,Single,4.0,2.0,Fashion,0.0
3830,6.0,Married,3.0,6.0,Laptop & Accessory,0.0
3831,4.0,Married,4.0,7.0,Mobile,0.0
3832,0.0,Married,3.0,10.0,Mobile,1.0
3833,11.0,Married,4.0,1.0,Mobile,0.0
3834,0.0,Divorced,3.0,4.0,Mobile,1.0
3835,10.0,Single,5.0,3.0,Laptop & Accessory,0.0
3836,12.0,Divorced,4.0,5.0,Mobile,0.0
3837,28.0,Married,4.0,9.0,Fashion,0.0
3838,17.0,Married,4.0,5.0,Laptop & Accessory,0.0
3839,1.0,Married,5.0,2.0,Laptop & Accessory,0.0
3840,23.0,Single,5.0,2.0,Grocery,0.0
3841,12.0,Divorced,4.0,2.0,Others,0.0
3842,11.0,Married,4.0,4.0,Fashion,0.0
3843,9.0,Married,3.0,5.0,Mobile,0.0
3844,13.0,Married,2.0,2.0,Fashion,0.0
3845,13.0,Married,3.0,4.0,Laptop & Accessory,0.0
3846,1.0,Single,3.0,2.0,Mobile,0.0
3847,2.0,Married,5.0,4.0,Laptop & Accessory,0.0
3848,3.0,Divorced,4.0,1.0,Laptop & Accessory,0.0
3849,16.0,Married,3.0,7.0,Grocery,0.0
3850,8.0,Married,2.0,2.0,Mobile,0.0
3851,3.0,Divorced,4.0,2.0,Mobile,0.0
3852,3.0,Divorced,3.0,2.0,Mobile,0.0
3853,15.0,Married,4.0,5.0,Laptop & Accessory,0.0
3854,9.0,Single,3.0,2.0,Mobile,1.0
3855,5.0,Married,1.0,2.0,Mobile,0.0
3856,7.0,Married,4.0,7.0,Laptop & Accessory,0.0
3857,0.0,Single,4.0,2.0,Laptop & Accessory,0.0
3858,5.0,Married,4.0,2.0,Mobile,0.0
3859,1.0,Married,3.0,3.0,Laptop & Accessory,0.0
3860,8.0,Married,3.0,8.0,Mobile,0.0
3861,17.0,Divorced,4.0,8.0,Grocery,0.0
3862,0.0,Married,3.0,2.0,Laptop & Accessory,0.0
3863,12.0,Married,3.0,3.0,Laptop & Accessory,0.0
3864,15.0,Married,6.0,8.0,Laptop & Accessory,0.0
3865,2.0,Married,4.0,2.0,Mobile,0.0
3866,7.0,Married,2.0,2.0,Fashion,0.0
3867,7.0,Single,5.0,3.0,Laptop & Accessory,0.0
3868,13.0,Single,4.0,4.0,Others,0.0
3869,14.0,Single,3.0,4.0,Fashion,0.0
3870,7.0,Single,4.0,3.0,Grocery,0.0
3871,6.0,Married,2.0,3.0,Mobile,0.0
3872,7.0,Married,1.0,1.0,Mobile,0.0
3873,1.0,Married,2.0,2.0,Laptop & Accessory,0.0
3874,28.0,Married,4.0,9.0,Mobile,0.0
